environment,task,response_regime,horizon,estimator,denominator_contract,clipping_contract,support_contract,target_policy,independent_logged_datasets,intervals_containing_exact_true_value,repeated_dataset_empirical_coverage,binomial_ci_low,binomial_ci_high,binomial_ci_method,true_value_invariant
shock_null_response_v1,shock,null_response,1,WDR,paper_lstm_h16,20,masked,random_supported,200,45,0.225,0.1726236972,0.2877412324,wilson_95,True
shock_null_response_v1,shock,null_response,1,WDR,paper_lstm_h16,20,masked,minimum_supported_action,200,183,0.915,0.8681041293,0.9462542498,wilson_95,True
shock_null_response_v1,shock,null_response,1,WDR,paper_lstm_h16,20,masked,maximum_supported_action,200,172,0.86,0.8051011913,0.9013301737,wilson_95,True
shock_null_response_v1,shock,null_response,1,WDR,paper_lstm_h16,20,masked,severity_rule,200,132,0.66,0.5918849553,0.7220845403,wilson_95,True
shock_null_response_v1,shock,null_response,1,WDR,paper_lstm_h16,20,masked,exact_dynamic_programming_oracle,200,183,0.915,0.8681041293,0.9462542498,wilson_95,True
shock_null_response_v1,shock,null_response,1,FQE,paper_lstm_h16,20,masked,empirical_behavior,200,0,0.0,1.734723476e-18,0.01884532638,wilson_95,True
shock_null_response_v1,shock,null_response,1,FQE,paper_lstm_h16,20,masked,random_supported,200,0,0.0,1.734723476e-18,0.01884532638,wilson_95,True
shock_null_response_v1,shock,null_response,1,FQE,paper_lstm_h16,20,masked,minimum_supported_action,200,0,0.0,1.734723476e-18,0.01884532638,wilson_95,True
shock_null_response_v1,shock,null_response,1,FQE,paper_lstm_h16,20,masked,maximum_supported_action,200,0,0.0,1.734723476e-18,0.01884532638,wilson_95,True
shock_null_response_v1,shock,null_response,1,FQE,paper_lstm_h16,20,masked,severity_rule,200,0,0.0,1.734723476e-18,0.01884532638,wilson_95,True
shock_null_response_v1,shock,null_response,1,FQE,paper_lstm_h16,20,masked,exact_dynamic_programming_oracle,200,0,0.0,1.734723476e-18,0.01884532638,wilson_95,True
shock_null_response_v1,shock,null_response,1,support_restricted_WPDIS,paper_lstm_h16,20,masked,empirical_behavior,200,190,0.95,0.9104218519,0.9726173544,wilson_95,True
shock_null_response_v1,shock,null_response,1,support_restricted_WPDIS,paper_lstm_h16,20,masked,random_supported,200,187,0.935,0.8919809207,0.9616236454,wilson_95,True
shock_null_response_v1,shock,null_response,1,support_restricted_WPDIS,paper_lstm_h16,20,masked,minimum_supported_action,200,187,0.935,0.8919809207,0.9616236454,wilson_95,True
shock_null_response_v1,shock,null_response,1,support_restricted_WPDIS,paper_lstm_h16,20,masked,maximum_supported_action,200,177,0.885,0.833352831,0.9221362677,wilson_95,True
shock_null_response_v1,shock,null_response,1,support_restricted_WPDIS,paper_lstm_h16,20,masked,severity_rule,200,147,0.735,0.6698242381,0.7913184585,wilson_95,True
shock_null_response_v1,shock,null_response,1,support_restricted_WPDIS,paper_lstm_h16,20,masked,exact_dynamic_programming_oracle,200,187,0.935,0.8919809207,0.9616236454,wilson_95,True
shock_null_response_v1,shock,null_response,4,IS,paper_lstm_h16,20,masked,empirical_behavior,200,0,0.0,1.734723476e-18,0.01884532638,wilson_95,True
shock_null_response_v1,shock,null_response,4,IS,paper_lstm_h16,20,masked,random_supported,200,0,0.0,1.734723476e-18,0.01884532638,wilson_95,True
shock_null_response_v1,shock,null_response,4,IS,paper_lstm_h16,20,masked,minimum_supported_action,200,28,0.14,0.09866982633,0.1948988087,wilson_95,True
shock_null_response_v1,shock,null_response,4,IS,paper_lstm_h16,20,masked,maximum_supported_action,200,0,0.0,1.734723476e-18,0.01884532638,wilson_95,True
shock_null_response_v1,shock,null_response,4,IS,paper_lstm_h16,20,masked,severity_rule,200,9,0.045,0.023852543,0.083296704,wilson_95,True
shock_null_response_v1,shock,null_response,4,IS,paper_lstm_h16,20,masked,exact_dynamic_programming_oracle,200,28,0.14,0.09866982633,0.1948988087,wilson_95,True
shock_null_response_v1,shock,null_response,4,WIS,paper_lstm_h16,20,masked,empirical_behavior,200,175,0.875,0.82198575,0.9138802552,wilson_95,True
shock_null_response_v1,shock,null_response,4,WIS,paper_lstm_h16,20,masked,random_supported,200,180,0.9,0.8505941876,0.9343295513,wilson_95,True
shock_null_response_v1,shock,null_response,4,WIS,paper_lstm_h16,20,masked,minimum_supported_action,200,11,0.055,0.0309853417,0.09578699877,wilson_95,True
shock_null_response_v1,shock,null_response,4,WIS,paper_lstm_h16,20,masked,maximum_supported_action,200,0,0.0,1.734723476e-18,0.01884532638,wilson_95,True
shock_null_response_v1,shock,null_response,4,WIS,paper_lstm_h16,20,masked,severity_rule,200,0,0.0,1.734723476e-18,0.01884532638,wilson_95,True
shock_null_response_v1,shock,null_response,4,WIS,paper_lstm_h16,20,masked,exact_dynamic_programming_oracle,200,11,0.055,0.0309853417,0.09578699877,wilson_95,True
shock_null_response_v1,shock,null_response,4,PDIS,paper_lstm_h16,20,masked,empirical_behavior,200,0,0.0,1.734723476e-18,0.01884532638,wilson_95,True
shock_null_response_v1,shock,null_response,4,PDIS,paper_lstm_h16,20,masked,random_supported,200,0,0.0,1.734723476e-18,0.01884532638,wilson_95,True
shock_null_response_v1,shock,null_response,4,PDIS,paper_lstm_h16,20,masked,minimum_supported_action,200,142,0.71,0.643625219,0.7684597439,wilson_95,True
shock_null_response_v1,shock,null_response,4,PDIS,paper_lstm_h16,20,masked,maximum_supported_action,200,34,0.17,0.1242790791,0.2281588363,wilson_95,True
shock_null_response_v1,shock,null_response,4,PDIS,paper_lstm_h16,20,masked,severity_rule,200,54,0.27,0.2132344981,0.335434352,wilson_95,True
shock_null_response_v1,shock,null_response,4,PDIS,paper_lstm_h16,20,masked,exact_dynamic_programming_oracle,200,142,0.71,0.643625219,0.7684597439,wilson_95,True
shock_null_response_v1,shock,null_response,4,WPDIS,paper_lstm_h16,20,masked,empirical_behavior,200,187,0.935,0.8919809207,0.9616236454,wilson_95,True
shock_null_response_v1,shock,null_response,4,WPDIS,paper_lstm_h16,20,masked,random_supported,200,190,0.95,0.9104218519,0.9726173544,wilson_95,True
shock_null_response_v1,shock,null_response,4,WPDIS,paper_lstm_h16,20,masked,minimum_supported_action,200,32,0.16,0.1156741203,0.2171407016,wilson_95,True
shock_null_response_v1,shock,null_response,4,WPDIS,paper_lstm_h16,20,masked,maximum_supported_action,200,1,0.005,0.0008831687156,0.0277737044,wilson_95,True
shock_null_response_v1,shock,null_response,4,WPDIS,paper_lstm_h16,20,masked,severity_rule,200,0,0.0,1.734723476e-18,0.01884532638,wilson_95,True
shock_null_response_v1,shock,null_response,4,WPDIS,paper_lstm_h16,20,masked,exact_dynamic_programming_oracle,200,32,0.16,0.1156741203,0.2171407016,wilson_95,True
shock_null_response_v1,shock,null_response,4,CWPDIS,paper_lstm_h16,20,masked,empirical_behavior,200,190,0.95,0.9104218519,0.9726173544,wilson_95,True
shock_null_response_v1,shock,null_response,4,CWPDIS,paper_lstm_h16,20,masked,random_supported,200,190,0.95,0.9104218519,0.9726173544,wilson_95,True
shock_null_response_v1,shock,null_response,4,CWPDIS,paper_lstm_h16,20,masked,minimum_supported_action,200,33,0.165,0.1199685533,0.2226578154,wilson_95,True
shock_null_response_v1,shock,null_response,4,CWPDIS,paper_lstm_h16,20,masked,maximum_supported_action,200,1,0.005,0.0008831687156,0.0277737044,wilson_95,True
shock_null_response_v1,shock,null_response,4,CWPDIS,paper_lstm_h16,20,masked,severity_rule,200,0,0.0,1.734723476e-18,0.01884532638,wilson_95,True
shock_null_response_v1,shock,null_response,4,CWPDIS,paper_lstm_h16,20,masked,exact_dynamic_programming_oracle,200,33,0.165,0.1199685533,0.2226578154,wilson_95,True
shock_null_response_v1,shock,null_response,4,DR,paper_lstm_h16,20,masked,empirical_behavior,200,0,0.0,1.734723476e-18,0.01884532638,wilson_95,True
shock_null_response_v1,shock,null_response,4,DR,paper_lstm_h16,20,masked,random_supported,200,0,0.0,1.734723476e-18,0.01884532638,wilson_95,True
shock_null_response_v1,shock,null_response,4,DR,paper_lstm_h16,20,masked,minimum_supported_action,200,147,0.735,0.6698242381,0.7913184585,wilson_95,True
shock_null_response_v1,shock,null_response,4,DR,paper_lstm_h16,20,masked,maximum_supported_action,200,32,0.16,0.1156741203,0.2171407016,wilson_95,True
shock_null_response_v1,shock,null_response,4,DR,paper_lstm_h16,20,masked,severity_rule,200,52,0.26,0.2041383006,0.324907456,wilson_95,True
shock_null_response_v1,shock,null_response,4,DR,paper_lstm_h16,20,masked,exact_dynamic_programming_oracle,200,147,0.735,0.6698242381,0.7913184585,wilson_95,True
shock_null_response_v1,shock,null_response,4,WDR,paper_lstm_h16,20,masked,empirical_behavior,200,60,0.3,0.2407474468,0.3667906837,wilson_95,True
shock_null_response_v1,shock,null_response,4,WDR,paper_lstm_h16,20,masked,random_supported,200,45,0.225,0.1726236972,0.2877412324,wilson_95,True
shock_null_response_v1,shock,null_response,4,WDR,paper_lstm_h16,20,masked,minimum_supported_action,200,29,0.145,0.1028935064,0.2004866753,wilson_95,True
shock_null_response_v1,shock,null_response,4,WDR,paper_lstm_h16,20,masked,maximum_supported_action,200,1,0.005,0.0008831687156,0.0277737044,wilson_95,True
shock_null_response_v1,shock,null_response,4,WDR,paper_lstm_h16,20,masked,severity_rule,200,0,0.0,1.734723476e-18,0.01884532638,wilson_95,True
shock_null_response_v1,shock,null_response,4,WDR,paper_lstm_h16,20,masked,exact_dynamic_programming_oracle,200,29,0.145,0.1028935064,0.2004866753,wilson_95,True
shock_null_response_v1,shock,null_response,4,FQE,paper_lstm_h16,20,masked,empirical_behavior,200,0,0.0,1.734723476e-18,0.01884532638,wilson_95,True
shock_null_response_v1,shock,null_response,4,FQE,paper_lstm_h16,20,masked,random_supported,200,0,0.0,1.734723476e-18,0.01884532638,wilson_95,True
shock_null_response_v1,shock,null_response,4,FQE,paper_lstm_h16,20,masked,minimum_supported_action,200,0,0.0,1.734723476e-18,0.01884532638,wilson_95,True
shock_null_response_v1,shock,null_response,4,FQE,paper_lstm_h16,20,masked,maximum_supported_action,200,0,0.0,1.734723476e-18,0.01884532638,wilson_95,True
shock_null_response_v1,shock,null_response,4,FQE,paper_lstm_h16,20,masked,severity_rule,200,0,0.0,1.734723476e-18,0.01884532638,wilson_95,True
shock_null_response_v1,shock,null_response,4,FQE,paper_lstm_h16,20,masked,exact_dynamic_programming_oracle,200,0,0.0,1.734723476e-18,0.01884532638,wilson_95,True
shock_null_response_v1,shock,null_response,4,support_restricted_WPDIS,paper_lstm_h16,20,masked,empirical_behavior,200,187,0.935,0.8919809207,0.9616236454,wilson_95,True
shock_null_response_v1,shock,null_response,4,support_restricted_WPDIS,paper_lstm_h16,20,masked,random_supported,200,190,0.95,0.9104218519,0.9726173544,wilson_95,True
shock_null_response_v1,shock,null_response,4,support_restricted_WPDIS,paper_lstm_h16,20,masked,minimum_supported_action,200,32,0.16,0.1156741203,0.2171407016,wilson_95,True
shock_null_response_v1,shock,null_response,4,support_restricted_WPDIS,paper_lstm_h16,20,masked,maximum_supported_action,200,1,0.005,0.0008831687156,0.0277737044,wilson_95,True
shock_null_response_v1,shock,null_response,4,support_restricted_WPDIS,paper_lstm_h16,20,masked,severity_rule,200,0,0.0,1.734723476e-18,0.01884532638,wilson_95,True
shock_null_response_v1,shock,null_response,4,support_restricted_WPDIS,paper_lstm_h16,20,masked,exact_dynamic_programming_oracle,200,32,0.16,0.1156741203,0.2171407016,wilson_95,True
shock_null_response_v1,shock,null_response,8,IS,paper_lstm_h16,20,masked,empirical_behavior,200,0,0.0,1.734723476e-18,0.01884532638,wilson_95,True
shock_null_response_v1,shock,null_response,8,IS,paper_lstm_h16,20,masked,random_supported,200,0,0.0,1.734723476e-18,0.01884532638,wilson_95,True
shock_null_response_v1,shock,null_response,8,IS,paper_lstm_h16,20,masked,minimum_supported_action,200,14,0.07,0.04215217183,0.1140548089,wilson_95,True
shock_null_response_v1,shock,null_response,8,IS,paper_lstm_h16,20,masked,maximum_supported_action,200,0,0.0,1.734723476e-18,0.01884532638,wilson_95,True
shock_null_response_v1,shock,null_response,8,IS,paper_lstm_h16,20,masked,severity_rule,200,4,0.02,0.007804426416,0.05028708691,wilson_95,True
shock_null_response_v1,shock,null_response,8,IS,paper_lstm_h16,20,masked,exact_dynamic_programming_oracle,200,14,0.07,0.04215217183,0.1140548089,wilson_95,True
shock_null_response_v1,shock,null_response,8,WIS,paper_lstm_h16,20,masked,empirical_behavior,200,169,0.845,0.7883930941,0.8886036307,wilson_95,True
shock_null_response_v1,shock,null_response,8,WIS,paper_lstm_h16,20,masked,random_supported,200,169,0.845,0.7883930941,0.8886036307,wilson_95,True
shock_null_response_v1,shock,null_response,8,WIS,paper_lstm_h16,20,masked,minimum_supported_action,200,0,0.0,1.734723476e-18,0.01884532638,wilson_95,True
shock_null_response_v1,shock,null_response,8,WIS,paper_lstm_h16,20,masked,maximum_supported_action,200,0,0.0,1.734723476e-18,0.01884532638,wilson_95,True
shock_null_response_v1,shock,null_response,8,WIS,paper_lstm_h16,20,masked,severity_rule,200,0,0.0,1.734723476e-18,0.01884532638,wilson_95,True
shock_null_response_v1,shock,null_response,8,WIS,paper_lstm_h16,20,masked,exact_dynamic_programming_oracle,200,0,0.0,1.734723476e-18,0.01884532638,wilson_95,True
shock_null_response_v1,shock,null_response,8,PDIS,paper_lstm_h16,20,masked,empirical_behavior,200,0,0.0,1.734723476e-18,0.01884532638,wilson_95,True
shock_null_response_v1,shock,null_response,8,PDIS,paper_lstm_h16,20,masked,random_supported,200,0,0.0,1.734723476e-18,0.01884532638,wilson_95,True
shock_null_response_v1,shock,null_response,8,PDIS,paper_lstm_h16,20,masked,minimum_supported_action,200,175,0.875,0.82198575,0.9138802552,wilson_95,True
shock_null_response_v1,shock,null_response,8,PDIS,paper_lstm_h16,20,masked,maximum_supported_action,200,27,0.135,0.09446570455,0.1892913837,wilson_95,True
shock_null_response_v1,shock,null_response,8,PDIS,paper_lstm_h16,20,masked,severity_rule,200,37,0.185,0.137301928,0.2445706276,wilson_95,True
shock_null_response_v1,shock,null_response,8,PDIS,paper_lstm_h16,20,masked,exact_dynamic_programming_oracle,200,175,0.875,0.82198575,0.9138802552,wilson_95,True
shock_null_response_v1,shock,null_response,8,WPDIS,paper_lstm_h16,20,masked,empirical_behavior,200,184,0.92,0.8740105117,0.9501594141,wilson_95,True
shock_null_response_v1,shock,null_response,8,WPDIS,paper_lstm_h16,20,masked,random_supported,200,188,0.94,0.898068307,0.9653478057,wilson_95,True
shock_null_response_v1,shock,null_response,8,WPDIS,paper_lstm_h16,20,masked,minimum_supported_action,200,0,0.0,1.734723476e-18,0.01884532638,wilson_95,True
shock_null_response_v1,shock,null_response,8,WPDIS,paper_lstm_h16,20,masked,maximum_supported_action,200,0,0.0,1.734723476e-18,0.01884532638,wilson_95,True
shock_null_response_v1,shock,null_response,8,WPDIS,paper_lstm_h16,20,masked,severity_rule,200,0,0.0,1.734723476e-18,0.01884532638,wilson_95,True
shock_null_response_v1,shock,null_response,8,WPDIS,paper_lstm_h16,20,masked,exact_dynamic_programming_oracle,200,0,0.0,1.734723476e-18,0.01884532638,wilson_95,True
shock_null_response_v1,shock,null_response,8,CWPDIS,paper_lstm_h16,20,masked,empirical_behavior,200,191,0.955,0.916703296,0.976147457,wilson_95,True
shock_null_response_v1,shock,null_response,8,CWPDIS,paper_lstm_h16,20,masked,random_supported,200,187,0.935,0.8919809207,0.9616236454,wilson_95,True
shock_null_response_v1,shock,null_response,8,CWPDIS,paper_lstm_h16,20,masked,minimum_supported_action,200,0,0.0,1.734723476e-18,0.01884532638,wilson_95,True
shock_null_response_v1,shock,null_response,8,CWPDIS,paper_lstm_h16,20,masked,maximum_supported_action,200,0,0.0,1.734723476e-18,0.01884532638,wilson_95,True
shock_null_response_v1,shock,null_response,8,CWPDIS,paper_lstm_h16,20,masked,severity_rule,200,0,0.0,1.734723476e-18,0.01884532638,wilson_95,True
shock_null_response_v1,shock,null_response,8,CWPDIS,paper_lstm_h16,20,masked,exact_dynamic_programming_oracle,200,0,0.0,1.734723476e-18,0.01884532638,wilson_95,True
shock_null_response_v1,shock,null_response,8,DR,paper_lstm_h16,20,masked,empirical_behavior,200,0,0.0,1.734723476e-18,0.01884532638,wilson_95,True
shock_null_response_v1,shock,null_response,8,DR,paper_lstm_h16,20,masked,random_supported,200,0,0.0,1.734723476e-18,0.01884532638,wilson_95,True
shock_null_response_v1,shock,null_response,8,DR,paper_lstm_h16,20,masked,minimum_supported_action,200,177,0.885,0.833352831,0.9221362677,wilson_95,True
shock_null_response_v1,shock,null_response,8,DR,paper_lstm_h16,20,masked,maximum_supported_action,200,25,0.125,0.08611974476,0.17801425,wilson_95,True
shock_null_response_v1,shock,null_response,8,DR,paper_lstm_h16,20,masked,severity_rule,200,36,0.18,0.1329462586,0.2391147503,wilson_95,True
shock_null_response_v1,shock,null_response,8,DR,paper_lstm_h16,20,masked,exact_dynamic_programming_oracle,200,177,0.885,0.833352831,0.9221362677,wilson_95,True
shock_null_response_v1,shock,null_response,8,WDR,paper_lstm_h16,20,masked,empirical_behavior,200,73,0.365,0.3014052646,0.4336829735,wilson_95,True
shock_null_response_v1,shock,null_response,8,WDR,paper_lstm_h16,20,masked,random_supported,200,56,0.28,0.2223688977,0.3459230459,wilson_95,True
shock_null_response_v1,shock,null_response,8,WDR,paper_lstm_h16,20,masked,minimum_supported_action,200,0,0.0,1.734723476e-18,0.01884532638,wilson_95,True
shock_null_response_v1,shock,null_response,8,WDR,paper_lstm_h16,20,masked,maximum_supported_action,200,0,0.0,1.734723476e-18,0.01884532638,wilson_95,True
shock_null_response_v1,shock,null_response,8,WDR,paper_lstm_h16,20,masked,severity_rule,200,0,0.0,1.734723476e-18,0.01884532638,wilson_95,True
shock_null_response_v1,shock,null_response,8,WDR,paper_lstm_h16,20,masked,exact_dynamic_programming_oracle,200,0,0.0,1.734723476e-18,0.01884532638,wilson_95,True
shock_null_response_v1,shock,null_response,8,FQE,paper_lstm_h16,20,masked,empirical_behavior,200,0,0.0,1.734723476e-18,0.01884532638,wilson_95,True
shock_null_response_v1,shock,null_response,8,FQE,paper_lstm_h16,20,masked,random_supported,200,0,0.0,1.734723476e-18,0.01884532638,wilson_95,True
shock_null_response_v1,shock,null_response,8,FQE,paper_lstm_h16,20,masked,minimum_supported_action,200,0,0.0,1.734723476e-18,0.01884532638,wilson_95,True
