metric_status,tier,regime,estimator,denominator,clipping,support_contract,horizon,policy_set_interval_inclusion_rate,false_improvement_rate,median_ess,max_unsupported_action_mass,maximum_paired_true_return_se,authorization_use,estimand
diagnostic_only_not_frequentist_coverage,tier1_exact_finite,moderate,IS,misspecified_behavior,none,masked,8,0.6153846154,0,2.17708175,0.0,0.006482144542,prohibited,within_one_fixed_logged_dataset_fraction_of_prespecified_policy_intervals_containing_policy_truth
diagnostic_only_not_frequentist_coverage,tier1_exact_finite,moderate,IS,misspecified_behavior,none,masked,12,0.6153846154,0,9.255806688,0.0,0.006482144542,prohibited,within_one_fixed_logged_dataset_fraction_of_prespecified_policy_intervals_containing_policy_truth
diagnostic_only_not_frequentist_coverage,tier1_exact_finite,moderate,IS,misspecified_behavior,none,masked,17,0.0,0,9.255806688,0.0,0.006482144542,prohibited,within_one_fixed_logged_dataset_fraction_of_prespecified_policy_intervals_containing_policy_truth
diagnostic_only_not_frequentist_coverage,tier1_exact_finite,moderate,IS,misspecified_behavior,none,unrestricted_stress,1,1.0,,39.53191367,0.5,,prohibited,within_one_fixed_logged_dataset_fraction_of_prespecified_policy_intervals_containing_policy_truth
diagnostic_only_not_frequentist_coverage,tier1_exact_finite,moderate,IS,misspecified_behavior,none,unrestricted_stress,2,1.0,,1.783647711,0.5,,prohibited,within_one_fixed_logged_dataset_fraction_of_prespecified_policy_intervals_containing_policy_truth
diagnostic_only_not_frequentist_coverage,tier1_exact_finite,moderate,IS,misspecified_behavior,none,unrestricted_stress,4,0.0,,0.0,0.5,,prohibited,within_one_fixed_logged_dataset_fraction_of_prespecified_policy_intervals_containing_policy_truth
diagnostic_only_not_frequentist_coverage,tier1_exact_finite,moderate,IS,misspecified_behavior,none,unrestricted_stress,8,0.0,,0.0,0.5,,prohibited,within_one_fixed_logged_dataset_fraction_of_prespecified_policy_intervals_containing_policy_truth
diagnostic_only_not_frequentist_coverage,tier1_exact_finite,moderate,IS,misspecified_behavior,none,unrestricted_stress,12,0.0,,0.0,0.5,,prohibited,within_one_fixed_logged_dataset_fraction_of_prespecified_policy_intervals_containing_policy_truth
diagnostic_only_not_frequentist_coverage,tier1_exact_finite,moderate,IS,misspecified_behavior,none,unrestricted_stress,17,0.0,,0.0,0.5,,prohibited,within_one_fixed_logged_dataset_fraction_of_prespecified_policy_intervals_containing_policy_truth
diagnostic_only_not_frequentist_coverage,tier1_exact_finite,moderate,IS,paper_lstm_h16,20.0,masked,1,0.3846153846,0,177.3648917,0.0,0.006482144542,prohibited,within_one_fixed_logged_dataset_fraction_of_prespecified_policy_intervals_containing_policy_truth
diagnostic_only_not_frequentist_coverage,tier1_exact_finite,moderate,IS,paper_lstm_h16,20.0,masked,2,0.3846153846,0,42.44620555,0.0,0.006482144542,prohibited,within_one_fixed_logged_dataset_fraction_of_prespecified_policy_intervals_containing_policy_truth
diagnostic_only_not_frequentist_coverage,tier1_exact_finite,moderate,IS,paper_lstm_h16,20.0,masked,4,0.07692307692,0,3.517729331,0.0,0.006482144542,prohibited,within_one_fixed_logged_dataset_fraction_of_prespecified_policy_intervals_containing_policy_truth
diagnostic_only_not_frequentist_coverage,tier1_exact_finite,moderate,IS,paper_lstm_h16,20.0,masked,8,0.4615384615,0,2.054355433,0.0,0.006482144542,prohibited,within_one_fixed_logged_dataset_fraction_of_prespecified_policy_intervals_containing_policy_truth
diagnostic_only_not_frequentist_coverage,tier1_exact_finite,moderate,IS,paper_lstm_h16,20.0,masked,12,0.5384615385,0,5.797908957,0.0,0.006482144542,prohibited,within_one_fixed_logged_dataset_fraction_of_prespecified_policy_intervals_containing_policy_truth
diagnostic_only_not_frequentist_coverage,tier1_exact_finite,moderate,IS,paper_lstm_h16,20.0,masked,17,0.07692307692,0,5.797908957,0.0,0.006482144542,prohibited,within_one_fixed_logged_dataset_fraction_of_prespecified_policy_intervals_containing_policy_truth
diagnostic_only_not_frequentist_coverage,tier1_exact_finite,moderate,IS,paper_lstm_h16,20.0,unrestricted_stress,1,1.0,,43.9871175,0.5,,prohibited,within_one_fixed_logged_dataset_fraction_of_prespecified_policy_intervals_containing_policy_truth
diagnostic_only_not_frequentist_coverage,tier1_exact_finite,moderate,IS,paper_lstm_h16,20.0,unrestricted_stress,2,1.0,,1.998197147,0.5,,prohibited,within_one_fixed_logged_dataset_fraction_of_prespecified_policy_intervals_containing_policy_truth
diagnostic_only_not_frequentist_coverage,tier1_exact_finite,moderate,IS,paper_lstm_h16,20.0,unrestricted_stress,4,0.0,,0.0,0.5,,prohibited,within_one_fixed_logged_dataset_fraction_of_prespecified_policy_intervals_containing_policy_truth
diagnostic_only_not_frequentist_coverage,tier1_exact_finite,moderate,IS,paper_lstm_h16,20.0,unrestricted_stress,8,0.0,,0.0,0.5,,prohibited,within_one_fixed_logged_dataset_fraction_of_prespecified_policy_intervals_containing_policy_truth
diagnostic_only_not_frequentist_coverage,tier1_exact_finite,moderate,IS,paper_lstm_h16,20.0,unrestricted_stress,12,0.0,,0.0,0.5,,prohibited,within_one_fixed_logged_dataset_fraction_of_prespecified_policy_intervals_containing_policy_truth
diagnostic_only_not_frequentist_coverage,tier1_exact_finite,moderate,IS,paper_lstm_h16,20.0,unrestricted_stress,17,0.0,,0.0,0.5,,prohibited,within_one_fixed_logged_dataset_fraction_of_prespecified_policy_intervals_containing_policy_truth
diagnostic_only_not_frequentist_coverage,tier1_exact_finite,moderate,IS,paper_lstm_h16,none,masked,1,0.3846153846,0,177.3648917,0.0,0.006482144542,prohibited,within_one_fixed_logged_dataset_fraction_of_prespecified_policy_intervals_containing_policy_truth
diagnostic_only_not_frequentist_coverage,tier1_exact_finite,moderate,IS,paper_lstm_h16,none,masked,2,0.3846153846,0,42.44620555,0.0,0.006482144542,prohibited,within_one_fixed_logged_dataset_fraction_of_prespecified_policy_intervals_containing_policy_truth
diagnostic_only_not_frequentist_coverage,tier1_exact_finite,moderate,IS,paper_lstm_h16,none,masked,4,0.07692307692,0,3.517729331,0.0,0.006482144542,prohibited,within_one_fixed_logged_dataset_fraction_of_prespecified_policy_intervals_containing_policy_truth
diagnostic_only_not_frequentist_coverage,tier1_exact_finite,moderate,IS,paper_lstm_h16,none,masked,8,0.4615384615,0,2.054355433,0.0,0.006482144542,prohibited,within_one_fixed_logged_dataset_fraction_of_prespecified_policy_intervals_containing_policy_truth
diagnostic_only_not_frequentist_coverage,tier1_exact_finite,moderate,IS,paper_lstm_h16,none,masked,12,0.5384615385,0,5.797908957,0.0,0.006482144542,prohibited,within_one_fixed_logged_dataset_fraction_of_prespecified_policy_intervals_containing_policy_truth
diagnostic_only_not_frequentist_coverage,tier1_exact_finite,moderate,IS,paper_lstm_h16,none,masked,17,0.07692307692,0,5.797908957,0.0,0.006482144542,prohibited,within_one_fixed_logged_dataset_fraction_of_prespecified_policy_intervals_containing_policy_truth
diagnostic_only_not_frequentist_coverage,tier1_exact_finite,moderate,IS,paper_lstm_h16,none,unrestricted_stress,1,1.0,,43.9871175,0.5,,prohibited,within_one_fixed_logged_dataset_fraction_of_prespecified_policy_intervals_containing_policy_truth
diagnostic_only_not_frequentist_coverage,tier1_exact_finite,moderate,IS,paper_lstm_h16,none,unrestricted_stress,2,1.0,,1.998197147,0.5,,prohibited,within_one_fixed_logged_dataset_fraction_of_prespecified_policy_intervals_containing_policy_truth
diagnostic_only_not_frequentist_coverage,tier1_exact_finite,moderate,IS,paper_lstm_h16,none,unrestricted_stress,4,0.0,,0.0,0.5,,prohibited,within_one_fixed_logged_dataset_fraction_of_prespecified_policy_intervals_containing_policy_truth
diagnostic_only_not_frequentist_coverage,tier1_exact_finite,moderate,IS,paper_lstm_h16,none,unrestricted_stress,8,0.0,,0.0,0.5,,prohibited,within_one_fixed_logged_dataset_fraction_of_prespecified_policy_intervals_containing_policy_truth
diagnostic_only_not_frequentist_coverage,tier1_exact_finite,moderate,IS,paper_lstm_h16,none,unrestricted_stress,12,0.0,,0.0,0.5,,prohibited,within_one_fixed_logged_dataset_fraction_of_prespecified_policy_intervals_containing_policy_truth
diagnostic_only_not_frequentist_coverage,tier1_exact_finite,moderate,IS,paper_lstm_h16,none,unrestricted_stress,17,0.0,,0.0,0.5,,prohibited,within_one_fixed_logged_dataset_fraction_of_prespecified_policy_intervals_containing_policy_truth
diagnostic_only_not_frequentist_coverage,tier1_exact_finite,moderate,PDIS,crossfit_stronger,20.0,masked,1,1.0,0,129.4426422,0.0,0.006482144542,prohibited,within_one_fixed_logged_dataset_fraction_of_prespecified_policy_intervals_containing_policy_truth
diagnostic_only_not_frequentist_coverage,tier1_exact_finite,moderate,PDIS,crossfit_stronger,20.0,masked,2,1.0,0,30.61382801,0.0,0.006482144542,prohibited,within_one_fixed_logged_dataset_fraction_of_prespecified_policy_intervals_containing_policy_truth
diagnostic_only_not_frequentist_coverage,tier1_exact_finite,moderate,PDIS,crossfit_stronger,20.0,masked,4,0.9230769231,0,2.995266003,0.0,0.006482144542,prohibited,within_one_fixed_logged_dataset_fraction_of_prespecified_policy_intervals_containing_policy_truth
diagnostic_only_not_frequentist_coverage,tier1_exact_finite,moderate,PDIS,crossfit_stronger,20.0,masked,8,0.9230769231,0,2.686402609,0.0,0.006482144542,prohibited,within_one_fixed_logged_dataset_fraction_of_prespecified_policy_intervals_containing_policy_truth
diagnostic_only_not_frequentist_coverage,tier1_exact_finite,moderate,PDIS,crossfit_stronger,20.0,masked,12,0.7692307692,0,8.547757934,0.0,0.006482144542,prohibited,within_one_fixed_logged_dataset_fraction_of_prespecified_policy_intervals_containing_policy_truth
diagnostic_only_not_frequentist_coverage,tier1_exact_finite,moderate,PDIS,crossfit_stronger,20.0,masked,17,0.07692307692,0,4.806185753,0.0,0.006482144542,prohibited,within_one_fixed_logged_dataset_fraction_of_prespecified_policy_intervals_containing_policy_truth
diagnostic_only_not_frequentist_coverage,tier1_exact_finite,moderate,PDIS,crossfit_stronger,20.0,unrestricted_stress,1,0.0,,34.65892533,0.5,,prohibited,within_one_fixed_logged_dataset_fraction_of_prespecified_policy_intervals_containing_policy_truth
diagnostic_only_not_frequentist_coverage,tier1_exact_finite,moderate,PDIS,crossfit_stronger,20.0,unrestricted_stress,2,0.0,,1.742782992,0.5,,prohibited,within_one_fixed_logged_dataset_fraction_of_prespecified_policy_intervals_containing_policy_truth
diagnostic_only_not_frequentist_coverage,tier1_exact_finite,moderate,PDIS,crossfit_stronger,20.0,unrestricted_stress,4,0.0,,0.0,0.5,,prohibited,within_one_fixed_logged_dataset_fraction_of_prespecified_policy_intervals_containing_policy_truth
diagnostic_only_not_frequentist_coverage,tier1_exact_finite,moderate,PDIS,crossfit_stronger,20.0,unrestricted_stress,8,0.0,,0.0,0.5,,prohibited,within_one_fixed_logged_dataset_fraction_of_prespecified_policy_intervals_containing_policy_truth
diagnostic_only_not_frequentist_coverage,tier1_exact_finite,moderate,PDIS,crossfit_stronger,20.0,unrestricted_stress,12,0.0,,0.0,0.5,,prohibited,within_one_fixed_logged_dataset_fraction_of_prespecified_policy_intervals_containing_policy_truth
diagnostic_only_not_frequentist_coverage,tier1_exact_finite,moderate,PDIS,crossfit_stronger,20.0,unrestricted_stress,17,0.0,,0.0,0.5,,prohibited,within_one_fixed_logged_dataset_fraction_of_prespecified_policy_intervals_containing_policy_truth
diagnostic_only_not_frequentist_coverage,tier1_exact_finite,moderate,PDIS,crossfit_stronger,none,masked,1,0.9230769231,0,98.01694451,0.0,0.006482144542,prohibited,within_one_fixed_logged_dataset_fraction_of_prespecified_policy_intervals_containing_policy_truth
diagnostic_only_not_frequentist_coverage,tier1_exact_finite,moderate,PDIS,crossfit_stronger,none,masked,2,0.9230769231,0,30.61382801,0.0,0.006482144542,prohibited,within_one_fixed_logged_dataset_fraction_of_prespecified_policy_intervals_containing_policy_truth
diagnostic_only_not_frequentist_coverage,tier1_exact_finite,moderate,PDIS,crossfit_stronger,none,masked,4,0.9230769231,0,2.995266003,0.0,0.006482144542,prohibited,within_one_fixed_logged_dataset_fraction_of_prespecified_policy_intervals_containing_policy_truth
diagnostic_only_not_frequentist_coverage,tier1_exact_finite,moderate,PDIS,crossfit_stronger,none,masked,8,0.9230769231,0,2.686402609,0.0,0.006482144542,prohibited,within_one_fixed_logged_dataset_fraction_of_prespecified_policy_intervals_containing_policy_truth
diagnostic_only_not_frequentist_coverage,tier1_exact_finite,moderate,PDIS,crossfit_stronger,none,masked,12,0.7692307692,0,8.547757934,0.0,0.006482144542,prohibited,within_one_fixed_logged_dataset_fraction_of_prespecified_policy_intervals_containing_policy_truth
diagnostic_only_not_frequentist_coverage,tier1_exact_finite,moderate,PDIS,crossfit_stronger,none,masked,17,0.07692307692,0,4.814802286,0.0,0.006482144542,prohibited,within_one_fixed_logged_dataset_fraction_of_prespecified_policy_intervals_containing_policy_truth
diagnostic_only_not_frequentist_coverage,tier1_exact_finite,moderate,PDIS,crossfit_stronger,none,unrestricted_stress,1,0.0,,31.44362564,0.5,,prohibited,within_one_fixed_logged_dataset_fraction_of_prespecified_policy_intervals_containing_policy_truth
diagnostic_only_not_frequentist_coverage,tier1_exact_finite,moderate,PDIS,crossfit_stronger,none,unrestricted_stress,2,0.0,,1.513046272,0.5,,prohibited,within_one_fixed_logged_dataset_fraction_of_prespecified_policy_intervals_containing_policy_truth
diagnostic_only_not_frequentist_coverage,tier1_exact_finite,moderate,PDIS,crossfit_stronger,none,unrestricted_stress,4,0.0,,0.0,0.5,,prohibited,within_one_fixed_logged_dataset_fraction_of_prespecified_policy_intervals_containing_policy_truth
diagnostic_only_not_frequentist_coverage,tier1_exact_finite,moderate,PDIS,crossfit_stronger,none,unrestricted_stress,8,0.0,,0.0,0.5,,prohibited,within_one_fixed_logged_dataset_fraction_of_prespecified_policy_intervals_containing_policy_truth
diagnostic_only_not_frequentist_coverage,tier1_exact_finite,moderate,PDIS,crossfit_stronger,none,unrestricted_stress,12,0.0,,0.0,0.5,,prohibited,within_one_fixed_logged_dataset_fraction_of_prespecified_policy_intervals_containing_policy_truth
diagnostic_only_not_frequentist_coverage,tier1_exact_finite,moderate,PDIS,crossfit_stronger,none,unrestricted_stress,17,0.0,,0.0,0.5,,prohibited,within_one_fixed_logged_dataset_fraction_of_prespecified_policy_intervals_containing_policy_truth
diagnostic_only_not_frequentist_coverage,tier1_exact_finite,moderate,PDIS,exact_behavior,20.0,masked,1,0.9230769231,0,124.0899362,0.0,0.006482144542,prohibited,within_one_fixed_logged_dataset_fraction_of_prespecified_policy_intervals_containing_policy_truth
diagnostic_only_not_frequentist_coverage,tier1_exact_finite,moderate,PDIS,exact_behavior,20.0,masked,2,0.9230769231,0,31.38561238,0.0,0.006482144542,prohibited,within_one_fixed_logged_dataset_fraction_of_prespecified_policy_intervals_containing_policy_truth
diagnostic_only_not_frequentist_coverage,tier1_exact_finite,moderate,PDIS,exact_behavior,20.0,masked,4,0.9230769231,0,3.545424379,0.0,0.006482144542,prohibited,within_one_fixed_logged_dataset_fraction_of_prespecified_policy_intervals_containing_policy_truth
diagnostic_only_not_frequentist_coverage,tier1_exact_finite,moderate,PDIS,exact_behavior,20.0,masked,8,0.8461538462,0,2.956707262,0.0,0.006482144542,prohibited,within_one_fixed_logged_dataset_fraction_of_prespecified_policy_intervals_containing_policy_truth
diagnostic_only_not_frequentist_coverage,tier1_exact_finite,moderate,PDIS,exact_behavior,20.0,masked,12,0.7692307692,0,8.173863992,0.0,0.006482144542,prohibited,within_one_fixed_logged_dataset_fraction_of_prespecified_policy_intervals_containing_policy_truth
diagnostic_only_not_frequentist_coverage,tier1_exact_finite,moderate,PDIS,exact_behavior,20.0,masked,17,0.1538461538,0,4.42160932,0.0,0.006482144542,prohibited,within_one_fixed_logged_dataset_fraction_of_prespecified_policy_intervals_containing_policy_truth
diagnostic_only_not_frequentist_coverage,tier1_exact_finite,moderate,PDIS,exact_behavior,20.0,unrestricted_stress,1,0.0,,35.86440678,0.5,,prohibited,within_one_fixed_logged_dataset_fraction_of_prespecified_policy_intervals_containing_policy_truth
diagnostic_only_not_frequentist_coverage,tier1_exact_finite,moderate,PDIS,exact_behavior,20.0,unrestricted_stress,2,0.0,,1.6,0.5,,prohibited,within_one_fixed_logged_dataset_fraction_of_prespecified_policy_intervals_containing_policy_truth
diagnostic_only_not_frequentist_coverage,tier1_exact_finite,moderate,PDIS,exact_behavior,20.0,unrestricted_stress,4,0.0,,0.0,0.5,,prohibited,within_one_fixed_logged_dataset_fraction_of_prespecified_policy_intervals_containing_policy_truth
diagnostic_only_not_frequentist_coverage,tier1_exact_finite,moderate,PDIS,exact_behavior,20.0,unrestricted_stress,8,0.0,,0.0,0.5,,prohibited,within_one_fixed_logged_dataset_fraction_of_prespecified_policy_intervals_containing_policy_truth
diagnostic_only_not_frequentist_coverage,tier1_exact_finite,moderate,PDIS,exact_behavior,20.0,unrestricted_stress,12,0.0,,0.0,0.5,,prohibited,within_one_fixed_logged_dataset_fraction_of_prespecified_policy_intervals_containing_policy_truth
