environment,task,response_regime,horizon,estimator,denominator_contract,clipping_contract,support_contract,independent_logged_datasets,mean_spearman_rank_recovery,mean_pairwise_order_recovery,mean_behavior_relative_sign_recovery,false_improvement_probability,rank_and_sign_applicable,null_response_note
respiratory_adaptive_composite_v1,respiratory,adaptive_composite,1,support_restricted_WPDIS,paper_lstm_h16,none,masked,200,0.746,0.8443333333,0.843,0.079,True,
respiratory_adaptive_composite_v1,respiratory,adaptive_composite,4,CWPDIS,crossfit_stronger,20,masked,200,0.4491428571,0.6863333333,0.624,0.244,True,
respiratory_adaptive_composite_v1,respiratory,adaptive_composite,4,CWPDIS,crossfit_stronger,none,masked,200,0.4602857143,0.6886666667,0.626,0.241,True,
respiratory_adaptive_composite_v1,respiratory,adaptive_composite,4,CWPDIS,exact_behavior,20,masked,200,0.4411428571,0.678,0.603,0.249,True,
respiratory_adaptive_composite_v1,respiratory,adaptive_composite,4,CWPDIS,exact_behavior,none,masked,200,0.4414285714,0.6766666667,0.603,0.249,True,
respiratory_adaptive_composite_v1,respiratory,adaptive_composite,4,CWPDIS,misspecified_behavior,20,masked,200,0.4337142857,0.6693333333,0.578,0.248,True,
respiratory_adaptive_composite_v1,respiratory,adaptive_composite,4,CWPDIS,misspecified_behavior,none,masked,200,0.4291428571,0.6673333333,0.578,0.248,True,
respiratory_adaptive_composite_v1,respiratory,adaptive_composite,4,CWPDIS,paper_lstm_h16,20,masked,200,0.4317142857,0.666,0.562,0.245,True,
respiratory_adaptive_composite_v1,respiratory,adaptive_composite,4,CWPDIS,paper_lstm_h16,none,masked,200,0.4317142857,0.666,0.562,0.245,True,
respiratory_adaptive_composite_v1,respiratory,adaptive_composite,4,DR,crossfit_stronger,20,masked,200,0.3002857143,0.6363333333,0.648,0.261,True,
respiratory_adaptive_composite_v1,respiratory,adaptive_composite,4,DR,crossfit_stronger,none,masked,200,0.3757142857,0.6643333333,0.652,0.251,True,
respiratory_adaptive_composite_v1,respiratory,adaptive_composite,4,DR,exact_behavior,20,masked,200,0.4062857143,0.671,0.648,0.218,True,
respiratory_adaptive_composite_v1,respiratory,adaptive_composite,4,DR,exact_behavior,none,masked,200,0.4902857143,0.703,0.645,0.139,True,
respiratory_adaptive_composite_v1,respiratory,adaptive_composite,4,DR,misspecified_behavior,20,masked,200,0.3765714286,0.6696666667,0.688,0.229,True,
respiratory_adaptive_composite_v1,respiratory,adaptive_composite,4,DR,misspecified_behavior,none,masked,200,0.4182857143,0.6836666667,0.687,0.229,True,
respiratory_adaptive_composite_v1,respiratory,adaptive_composite,4,DR,paper_lstm_h16,20,masked,200,0.2854285714,0.6286666667,0.646,0.277,True,
respiratory_adaptive_composite_v1,respiratory,adaptive_composite,4,DR,paper_lstm_h16,none,masked,200,0.2854285714,0.6286666667,0.646,0.277,True,
respiratory_adaptive_composite_v1,respiratory,adaptive_composite,4,FQE,crossfit_stronger,20,masked,200,0.4848571429,0.725,0.8,0.2,True,
respiratory_adaptive_composite_v1,respiratory,adaptive_composite,4,FQE,crossfit_stronger,none,masked,200,0.4848571429,0.725,0.8,0.2,True,
respiratory_adaptive_composite_v1,respiratory,adaptive_composite,4,FQE,exact_behavior,20,masked,200,0.4848571429,0.725,0.8,0.2,True,
respiratory_adaptive_composite_v1,respiratory,adaptive_composite,4,FQE,exact_behavior,none,masked,200,0.4848571429,0.725,0.8,0.2,True,
respiratory_adaptive_composite_v1,respiratory,adaptive_composite,4,FQE,misspecified_behavior,20,masked,200,0.4848571429,0.725,0.8,0.2,True,
respiratory_adaptive_composite_v1,respiratory,adaptive_composite,4,FQE,misspecified_behavior,none,masked,200,0.4848571429,0.725,0.8,0.2,True,
respiratory_adaptive_composite_v1,respiratory,adaptive_composite,4,FQE,paper_lstm_h16,20,masked,200,0.4848571429,0.725,0.8,0.2,True,
respiratory_adaptive_composite_v1,respiratory,adaptive_composite,4,FQE,paper_lstm_h16,none,masked,200,0.4848571429,0.725,0.8,0.2,True,
respiratory_adaptive_composite_v1,respiratory,adaptive_composite,4,IS,crossfit_stronger,20,masked,200,0.04753295115,0.4603333333,0.618,0.368,True,
respiratory_adaptive_composite_v1,respiratory,adaptive_composite,4,IS,crossfit_stronger,none,masked,200,0.04963066404,0.461,0.619,0.368,True,
respiratory_adaptive_composite_v1,respiratory,adaptive_composite,4,IS,exact_behavior,20,masked,200,0.03563896968,0.437,0.539,0.364,True,
respiratory_adaptive_composite_v1,respiratory,adaptive_composite,4,IS,exact_behavior,none,masked,200,0.03853782485,0.438,0.538,0.358,True,
respiratory_adaptive_composite_v1,respiratory,adaptive_composite,4,IS,misspecified_behavior,20,masked,200,0.04139294055,0.4566666667,0.617,0.368,True,
respiratory_adaptive_composite_v1,respiratory,adaptive_composite,4,IS,misspecified_behavior,none,masked,200,0.03994351296,0.456,0.616,0.368,True,
respiratory_adaptive_composite_v1,respiratory,adaptive_composite,4,IS,paper_lstm_h16,20,masked,200,0.03611184735,0.455,0.615,0.37,True,
respiratory_adaptive_composite_v1,respiratory,adaptive_composite,4,IS,paper_lstm_h16,none,masked,200,0.03611184735,0.455,0.615,0.37,True,
respiratory_adaptive_composite_v1,respiratory,adaptive_composite,4,PDIS,crossfit_stronger,20,masked,200,0.2911428571,0.6316666667,0.644,0.269,True,
respiratory_adaptive_composite_v1,respiratory,adaptive_composite,4,PDIS,crossfit_stronger,none,masked,200,0.3577142857,0.6576666667,0.647,0.257,True,
respiratory_adaptive_composite_v1,respiratory,adaptive_composite,4,PDIS,exact_behavior,20,masked,200,0.3868571429,0.66,0.626,0.227,True,
respiratory_adaptive_composite_v1,respiratory,adaptive_composite,4,PDIS,exact_behavior,none,masked,200,0.4631428571,0.6886666667,0.624,0.144,True,
respiratory_adaptive_composite_v1,respiratory,adaptive_composite,4,PDIS,misspecified_behavior,20,masked,200,0.3525714286,0.659,0.679,0.243,True,
respiratory_adaptive_composite_v1,respiratory,adaptive_composite,4,PDIS,misspecified_behavior,none,masked,200,0.3922857143,0.673,0.677,0.243,True,
respiratory_adaptive_composite_v1,respiratory,adaptive_composite,4,PDIS,paper_lstm_h16,20,masked,200,0.2565714286,0.6183333333,0.637,0.286,True,
respiratory_adaptive_composite_v1,respiratory,adaptive_composite,4,PDIS,paper_lstm_h16,none,masked,200,0.2565714286,0.6183333333,0.637,0.286,True,
respiratory_adaptive_composite_v1,respiratory,adaptive_composite,4,WDR,crossfit_stronger,20,masked,200,0.4965714286,0.7183333333,0.686,0.221,True,
respiratory_adaptive_composite_v1,respiratory,adaptive_composite,4,WDR,crossfit_stronger,none,masked,200,0.5,0.7186666667,0.692,0.222,True,
respiratory_adaptive_composite_v1,respiratory,adaptive_composite,4,WDR,exact_behavior,20,masked,200,0.4897142857,0.7083333333,0.66,0.222,True,
respiratory_adaptive_composite_v1,respiratory,adaptive_composite,4,WDR,exact_behavior,none,masked,200,0.4925714286,0.7083333333,0.66,0.222,True,
respiratory_adaptive_composite_v1,respiratory,adaptive_composite,4,WDR,misspecified_behavior,20,masked,200,0.5091428571,0.7256666667,0.704,0.216,True,
respiratory_adaptive_composite_v1,respiratory,adaptive_composite,4,WDR,misspecified_behavior,none,masked,200,0.5077142857,0.725,0.704,0.216,True,
respiratory_adaptive_composite_v1,respiratory,adaptive_composite,4,WDR,paper_lstm_h16,20,masked,200,0.5162857143,0.7303333333,0.706,0.216,True,
respiratory_adaptive_composite_v1,respiratory,adaptive_composite,4,WDR,paper_lstm_h16,none,masked,200,0.5162857143,0.7303333333,0.706,0.216,True,
respiratory_adaptive_composite_v1,respiratory,adaptive_composite,4,WIS,crossfit_stronger,20,masked,200,0.106326801,0.473,0.588,0.312,True,
respiratory_adaptive_composite_v1,respiratory,adaptive_composite,4,WIS,crossfit_stronger,none,masked,200,0.106326801,0.473,0.588,0.312,True,
respiratory_adaptive_composite_v1,respiratory,adaptive_composite,4,WIS,exact_behavior,20,masked,200,0.110373131,0.4723333333,0.583,0.323,True,
respiratory_adaptive_composite_v1,respiratory,adaptive_composite,4,WIS,exact_behavior,none,masked,200,0.110373131,0.4723333333,0.583,0.323,True,
respiratory_adaptive_composite_v1,respiratory,adaptive_composite,4,WIS,misspecified_behavior,20,masked,200,0.09989502632,0.462,0.553,0.318,True,
respiratory_adaptive_composite_v1,respiratory,adaptive_composite,4,WIS,misspecified_behavior,none,masked,200,0.09989502632,0.462,0.553,0.318,True,
respiratory_adaptive_composite_v1,respiratory,adaptive_composite,4,WIS,paper_lstm_h16,20,masked,200,0.09868611891,0.4596666667,0.545,0.313,True,
respiratory_adaptive_composite_v1,respiratory,adaptive_composite,4,WIS,paper_lstm_h16,none,masked,200,0.09868611891,0.4596666667,0.545,0.313,True,
respiratory_adaptive_composite_v1,respiratory,adaptive_composite,4,WPDIS,crossfit_stronger,20,masked,200,0.4494285714,0.6873333333,0.629,0.245,True,
respiratory_adaptive_composite_v1,respiratory,adaptive_composite,4,WPDIS,crossfit_stronger,none,masked,200,0.4591428571,0.6896666667,0.631,0.243,True,
respiratory_adaptive_composite_v1,respiratory,adaptive_composite,4,WPDIS,exact_behavior,20,masked,200,0.4528571429,0.684,0.614,0.249,True,
respiratory_adaptive_composite_v1,respiratory,adaptive_composite,4,WPDIS,exact_behavior,none,masked,200,0.4551428571,0.6836666667,0.614,0.249,True,
respiratory_adaptive_composite_v1,respiratory,adaptive_composite,4,WPDIS,misspecified_behavior,20,masked,200,0.4494285714,0.6833333333,0.615,0.249,True,
respiratory_adaptive_composite_v1,respiratory,adaptive_composite,4,WPDIS,misspecified_behavior,none,masked,200,0.4457142857,0.6816666667,0.615,0.249,True,
respiratory_adaptive_composite_v1,respiratory,adaptive_composite,4,WPDIS,paper_lstm_h16,20,masked,200,0.4474285714,0.683,0.611,0.244,True,
respiratory_adaptive_composite_v1,respiratory,adaptive_composite,4,WPDIS,paper_lstm_h16,none,masked,200,0.4474285714,0.683,0.611,0.244,True,
respiratory_adaptive_composite_v1,respiratory,adaptive_composite,4,support_restricted_WPDIS,crossfit_stronger,20,masked,200,0.4494285714,0.6873333333,0.629,0.245,True,
respiratory_adaptive_composite_v1,respiratory,adaptive_composite,4,support_restricted_WPDIS,crossfit_stronger,none,masked,200,0.4591428571,0.6896666667,0.631,0.243,True,
respiratory_adaptive_composite_v1,respiratory,adaptive_composite,4,support_restricted_WPDIS,exact_behavior,20,masked,200,0.4528571429,0.684,0.614,0.249,True,
respiratory_adaptive_composite_v1,respiratory,adaptive_composite,4,support_restricted_WPDIS,exact_behavior,none,masked,200,0.4551428571,0.6836666667,0.614,0.249,True,
respiratory_adaptive_composite_v1,respiratory,adaptive_composite,4,support_restricted_WPDIS,misspecified_behavior,20,masked,200,0.4494285714,0.6833333333,0.615,0.249,True,
respiratory_adaptive_composite_v1,respiratory,adaptive_composite,4,support_restricted_WPDIS,misspecified_behavior,none,masked,200,0.4457142857,0.6816666667,0.615,0.249,True,
respiratory_adaptive_composite_v1,respiratory,adaptive_composite,4,support_restricted_WPDIS,paper_lstm_h16,20,masked,200,0.4474285714,0.683,0.611,0.244,True,
respiratory_adaptive_composite_v1,respiratory,adaptive_composite,4,support_restricted_WPDIS,paper_lstm_h16,none,masked,200,0.4474285714,0.683,0.611,0.244,True,
respiratory_adaptive_composite_v1,respiratory,adaptive_composite,8,CWPDIS,crossfit_stronger,20,masked,200,0.3374285714,0.6283333333,0.524,0.386,True,
respiratory_adaptive_composite_v1,respiratory,adaptive_composite,8,CWPDIS,crossfit_stronger,none,masked,200,0.3425714286,0.6283333333,0.524,0.385,True,
respiratory_adaptive_composite_v1,respiratory,adaptive_composite,8,CWPDIS,exact_behavior,20,masked,200,0.3308571429,0.624,0.519,0.394,True,
respiratory_adaptive_composite_v1,respiratory,adaptive_composite,8,CWPDIS,exact_behavior,none,masked,200,0.3311428571,0.6226666667,0.519,0.394,True,
respiratory_adaptive_composite_v1,respiratory,adaptive_composite,8,CWPDIS,misspecified_behavior,20,masked,200,0.3237142857,0.6133333333,0.484,0.393,True,
respiratory_adaptive_composite_v1,respiratory,adaptive_composite,8,CWPDIS,misspecified_behavior,none,masked,200,0.318,0.611,0.484,0.393,True,
respiratory_adaptive_composite_v1,respiratory,adaptive_composite,8,CWPDIS,paper_lstm_h16,20,masked,200,0.3285714286,0.618,0.495,0.39,True,
respiratory_adaptive_composite_v1,respiratory,adaptive_composite,8,CWPDIS,paper_lstm_h16,none,masked,200,0.3285714286,0.618,0.495,0.39,True,
respiratory_adaptive_composite_v1,respiratory,adaptive_composite,8,DR,crossfit_stronger,20,masked,200,0.2245714286,0.604,0.606,0.366,True,
respiratory_adaptive_composite_v1,respiratory,adaptive_composite,8,DR,crossfit_stronger,none,masked,200,0.2865714286,0.626,0.607,0.357,True,
respiratory_adaptive_composite_v1,respiratory,adaptive_composite,8,DR,exact_behavior,20,masked,200,0.2768571429,0.6106666667,0.558,0.296,True,
respiratory_adaptive_composite_v1,respiratory,adaptive_composite,8,DR,exact_behavior,none,masked,200,0.3562857143,0.6393333333,0.552,0.274,True,
respiratory_adaptive_composite_v1,respiratory,adaptive_composite,8,DR,misspecified_behavior,20,masked,200,0.2408571429,0.609,0.614,0.323,True,
respiratory_adaptive_composite_v1,respiratory,adaptive_composite,8,DR,misspecified_behavior,none,masked,200,0.282,0.623,0.614,0.323,True,
respiratory_adaptive_composite_v1,respiratory,adaptive_composite,8,DR,paper_lstm_h16,20,masked,200,0.1991428571,0.592,0.606,0.37,True,
respiratory_adaptive_composite_v1,respiratory,adaptive_composite,8,DR,paper_lstm_h16,none,masked,200,0.1991428571,0.592,0.606,0.37,True,
respiratory_adaptive_composite_v1,respiratory,adaptive_composite,8,FQE,crossfit_stronger,20,masked,200,0.4622857143,0.7166666667,0.8,0.2,True,
respiratory_adaptive_composite_v1,respiratory,adaptive_composite,8,FQE,crossfit_stronger,none,masked,200,0.4622857143,0.7166666667,0.8,0.2,True,
respiratory_adaptive_composite_v1,respiratory,adaptive_composite,8,FQE,exact_behavior,20,masked,200,0.4622857143,0.7166666667,0.8,0.2,True,
respiratory_adaptive_composite_v1,respiratory,adaptive_composite,8,FQE,exact_behavior,none,masked,200,0.4622857143,0.7166666667,0.8,0.2,True,
respiratory_adaptive_composite_v1,respiratory,adaptive_composite,8,FQE,misspecified_behavior,20,masked,200,0.4622857143,0.7166666667,0.8,0.2,True,
respiratory_adaptive_composite_v1,respiratory,adaptive_composite,8,FQE,misspecified_behavior,none,masked,200,0.4622857143,0.7166666667,0.8,0.2,True,
respiratory_adaptive_composite_v1,respiratory,adaptive_composite,8,FQE,paper_lstm_h16,20,masked,200,0.4622857143,0.7166666667,0.8,0.2,True,
respiratory_adaptive_composite_v1,respiratory,adaptive_composite,8,FQE,paper_lstm_h16,none,masked,200,0.4622857143,0.7166666667,0.8,0.2,True,
respiratory_adaptive_composite_v1,respiratory,adaptive_composite,8,IS,crossfit_stronger,20,masked,200,0.03620848497,0.4376666667,0.599,0.399,True,
respiratory_adaptive_composite_v1,respiratory,adaptive_composite,8,IS,crossfit_stronger,none,masked,200,0.03620848497,0.4376666667,0.599,0.398,True,
respiratory_adaptive_composite_v1,respiratory,adaptive_composite,8,IS,exact_behavior,20,masked,200,0.01418819981,0.4103333333,0.515,0.396,True,
respiratory_adaptive_composite_v1,respiratory,adaptive_composite,8,IS,exact_behavior,none,masked,200,0.01418819981,0.4103333333,0.514,0.393,True,
respiratory_adaptive_composite_v1,respiratory,adaptive_composite,8,IS,misspecified_behavior,20,masked,200,0.03683353579,0.4376666667,0.599,0.397,True,
respiratory_adaptive_composite_v1,respiratory,adaptive_composite,8,IS,misspecified_behavior,none,masked,200,0.03683353579,0.4376666667,0.599,0.397,True,
respiratory_adaptive_composite_v1,respiratory,adaptive_composite,8,IS,paper_lstm_h16,20,masked,200,0.03447334309,0.437,0.599,0.4,True,
respiratory_adaptive_composite_v1,respiratory,adaptive_composite,8,IS,paper_lstm_h16,none,masked,200,0.03447334309,0.437,0.599,0.4,True,
respiratory_adaptive_composite_v1,respiratory,adaptive_composite,8,PDIS,crossfit_stronger,20,masked,200,0.2168571429,0.6013333333,0.605,0.374,True,
respiratory_adaptive_composite_v1,respiratory,adaptive_composite,8,PDIS,crossfit_stronger,none,masked,200,0.2797142857,0.6246666667,0.607,0.358,True,
respiratory_adaptive_composite_v1,respiratory,adaptive_composite,8,PDIS,exact_behavior,20,masked,200,0.2762857143,0.6073333333,0.547,0.303,True,
respiratory_adaptive_composite_v1,respiratory,adaptive_composite,8,PDIS,exact_behavior,none,masked,200,0.3411428571,0.63,0.54,0.276,True,
respiratory_adaptive_composite_v1,respiratory,adaptive_composite,8,PDIS,misspecified_behavior,20,masked,200,0.228,0.6043333333,0.609,0.331,True,
respiratory_adaptive_composite_v1,respiratory,adaptive_composite,8,PDIS,misspecified_behavior,none,masked,200,0.2705714286,0.6196666667,0.609,0.331,True,
respiratory_adaptive_composite_v1,respiratory,adaptive_composite,8,PDIS,paper_lstm_h16,20,masked,200,0.1717142857,0.5833333333,0.605,0.372,True,
respiratory_adaptive_composite_v1,respiratory,adaptive_composite,8,PDIS,paper_lstm_h16,none,masked,200,0.1717142857,0.5833333333,0.605,0.372,True,
respiratory_adaptive_composite_v1,respiratory,adaptive_composite,8,WDR,crossfit_stronger,20,masked,200,0.3545714286,0.6486666667,0.581,0.38,True,
respiratory_adaptive_composite_v1,respiratory,adaptive_composite,8,WDR,crossfit_stronger,none,masked,200,0.3554285714,0.648,0.581,0.377,True,
respiratory_adaptive_composite_v1,respiratory,adaptive_composite,8,WDR,exact_behavior,20,masked,200,0.3451428571,0.6403333333,0.561,0.378,True,
respiratory_adaptive_composite_v1,respiratory,adaptive_composite,8,WDR,exact_behavior,none,masked,200,0.3434285714,0.638,0.561,0.378,True,
respiratory_adaptive_composite_v1,respiratory,adaptive_composite,8,WDR,misspecified_behavior,20,masked,200,0.3571428571,0.654,0.602,0.374,True,
respiratory_adaptive_composite_v1,respiratory,adaptive_composite,8,WDR,misspecified_behavior,none,masked,200,0.3537142857,0.653,0.602,0.374,True,
respiratory_adaptive_composite_v1,respiratory,adaptive_composite,8,WDR,paper_lstm_h16,20,masked,200,0.3625714286,0.6583333333,0.606,0.371,True,
respiratory_adaptive_composite_v1,respiratory,adaptive_composite,8,WDR,paper_lstm_h16,none,masked,200,0.3625714286,0.6583333333,0.606,0.371,True,
respiratory_adaptive_composite_v1,respiratory,adaptive_composite,8,WIS,crossfit_stronger,20,masked,200,0.03590017081,0.4163333333,0.508,0.393,True,
respiratory_adaptive_composite_v1,respiratory,adaptive_composite,8,WIS,crossfit_stronger,none,masked,200,0.03590017081,0.4163333333,0.508,0.393,True,
respiratory_adaptive_composite_v1,respiratory,adaptive_composite,8,WIS,exact_behavior,20,masked,200,0.03849626043,0.4193333333,0.517,0.398,True,
respiratory_adaptive_composite_v1,respiratory,adaptive_composite,8,WIS,exact_behavior,none,masked,200,0.03849626043,0.4193333333,0.517,0.398,True,
respiratory_adaptive_composite_v1,respiratory,adaptive_composite,8,WIS,misspecified_behavior,20,masked,200,0.03549624704,0.4163333333,0.508,0.397,True,
respiratory_adaptive_composite_v1,respiratory,adaptive_composite,8,WIS,misspecified_behavior,none,masked,200,0.03549624704,0.4163333333,0.508,0.397,True,
respiratory_adaptive_composite_v1,respiratory,adaptive_composite,8,WIS,paper_lstm_h16,20,masked,200,0.03377315679,0.4143333333,0.502,0.393,True,
respiratory_adaptive_composite_v1,respiratory,adaptive_composite,8,WIS,paper_lstm_h16,none,masked,200,0.03377315679,0.4143333333,0.502,0.393,True,
