task,mechanism,world_model,planner,variant,training_seed,exact_return,predicted_value,exploitation_gap,cem_iterations,candidate_sequences,elite_count,minimum_unique_sequences,support_mask_bypass,first_action_only_execution,matched_query_budget,claim_boundary
shock,null_response,transformer_world_model,H1_exhaustive,support_and_uncertainty_penalized,3408,0.3395196470527989,1.3463190209338438,1.0067993738810448,1,25,0,0,False,True,True,"Exact finite known-value technical decision-benchmark stress test only. The mechanisms are synthetic and do not model patient treatment benefit. No raw EHR row, causal effect, clinical utility, treatment recommendation, deployment, or autonomous-decision claim is supported."
shock,null_response,transformer_world_model,H4_categorical_CEM,support_constrained,3408,0.3395196470527989,1.260416147667107,0.920896500614308,3,64,8,3,False,True,True,"Exact finite known-value technical decision-benchmark stress test only. The mechanisms are synthetic and do not model patient treatment benefit. No raw EHR row, causal effect, clinical utility, treatment recommendation, deployment, or autonomous-decision claim is supported."
shock,null_response,transformer_world_model,H4_categorical_CEM,support_and_uncertainty_penalized,3408,0.3395196470527989,1.267902946276506,0.928383299223707,3,64,8,3,False,True,True,"Exact finite known-value technical decision-benchmark stress test only. The mechanisms are synthetic and do not model patient treatment benefit. No raw EHR row, causal effect, clinical utility, treatment recommendation, deployment, or autonomous-decision claim is supported."
shock,null_response,transformer_world_model,H8_categorical_CEM,support_constrained,3408,0.3395196470527989,1.2302029941258918,0.8906833470730929,3,64,8,4,False,True,True,"Exact finite known-value technical decision-benchmark stress test only. The mechanisms are synthetic and do not model patient treatment benefit. No raw EHR row, causal effect, clinical utility, treatment recommendation, deployment, or autonomous-decision claim is supported."
shock,null_response,transformer_world_model,H8_categorical_CEM,support_and_uncertainty_penalized,3408,0.3395196470527989,1.2491839772651716,0.9096643302123728,3,64,8,4,False,True,True,"Exact finite known-value technical decision-benchmark stress test only. The mechanisms are synthetic and do not model patient treatment benefit. No raw EHR row, causal effect, clinical utility, treatment recommendation, deployment, or autonomous-decision claim is supported."
shock,null_response,dreamer_v3_categorical_rssm,H1_exhaustive,support_constrained,3408,0.3395196470527989,1.3463190209338438,1.0067993738810448,1,25,0,0,False,True,True,"Exact finite known-value technical decision-benchmark stress test only. The mechanisms are synthetic and do not model patient treatment benefit. No raw EHR row, causal effect, clinical utility, treatment recommendation, deployment, or autonomous-decision claim is supported."
shock,null_response,dreamer_v3_categorical_rssm,H1_exhaustive,support_and_uncertainty_penalized,3408,0.3395196470527989,1.3463190209338438,1.0067993738810448,1,25,0,0,False,True,True,"Exact finite known-value technical decision-benchmark stress test only. The mechanisms are synthetic and do not model patient treatment benefit. No raw EHR row, causal effect, clinical utility, treatment recommendation, deployment, or autonomous-decision claim is supported."
shock,null_response,dreamer_v3_categorical_rssm,H4_categorical_CEM,support_constrained,3408,0.3395196470527989,1.260416147667107,0.920896500614308,3,64,8,3,False,True,True,"Exact finite known-value technical decision-benchmark stress test only. The mechanisms are synthetic and do not model patient treatment benefit. No raw EHR row, causal effect, clinical utility, treatment recommendation, deployment, or autonomous-decision claim is supported."
shock,null_response,dreamer_v3_categorical_rssm,H4_categorical_CEM,support_and_uncertainty_penalized,3408,0.3395196470527989,1.2637627862222014,0.9242431391694024,3,64,8,3,False,True,True,"Exact finite known-value technical decision-benchmark stress test only. The mechanisms are synthetic and do not model patient treatment benefit. No raw EHR row, causal effect, clinical utility, treatment recommendation, deployment, or autonomous-decision claim is supported."
shock,null_response,dreamer_v3_categorical_rssm,H8_categorical_CEM,support_constrained,3408,0.3395196470527989,1.2302029941258918,0.8906833470730929,3,64,8,4,False,True,True,"Exact finite known-value technical decision-benchmark stress test only. The mechanisms are synthetic and do not model patient treatment benefit. No raw EHR row, causal effect, clinical utility, treatment recommendation, deployment, or autonomous-decision claim is supported."
shock,null_response,dreamer_v3_categorical_rssm,H8_categorical_CEM,support_and_uncertainty_penalized,3408,0.3395196470527989,1.2321415366357211,0.8926218895829224,3,64,8,4,False,True,True,"Exact finite known-value technical decision-benchmark stress test only. The mechanisms are synthetic and do not model patient treatment benefit. No raw EHR row, causal effect, clinical utility, treatment recommendation, deployment, or autonomous-decision claim is supported."
shock,null_response,gaussian_recurrent_ensemble,H1_exhaustive,support_constrained,3408,0.3395196470527989,1.3463190209338438,1.0067993738810448,1,25,0,0,False,True,True,"Exact finite known-value technical decision-benchmark stress test only. The mechanisms are synthetic and do not model patient treatment benefit. No raw EHR row, causal effect, clinical utility, treatment recommendation, deployment, or autonomous-decision claim is supported."
shock,null_response,gaussian_recurrent_ensemble,H1_exhaustive,support_and_uncertainty_penalized,3408,0.3395196470527989,1.3463190209338438,1.0067993738810448,1,25,0,0,False,True,True,"Exact finite known-value technical decision-benchmark stress test only. The mechanisms are synthetic and do not model patient treatment benefit. No raw EHR row, causal effect, clinical utility, treatment recommendation, deployment, or autonomous-decision claim is supported."
shock,null_response,gaussian_recurrent_ensemble,H4_categorical_CEM,support_constrained,3408,0.3395196470527989,1.260416147667107,0.920896500614308,3,64,8,3,False,True,True,"Exact finite known-value technical decision-benchmark stress test only. The mechanisms are synthetic and do not model patient treatment benefit. No raw EHR row, causal effect, clinical utility, treatment recommendation, deployment, or autonomous-decision claim is supported."
shock,null_response,gaussian_recurrent_ensemble,H4_categorical_CEM,support_and_uncertainty_penalized,3408,0.3395196470527989,1.2676346088337582,0.9281149617809592,3,64,8,3,False,True,True,"Exact finite known-value technical decision-benchmark stress test only. The mechanisms are synthetic and do not model patient treatment benefit. No raw EHR row, causal effect, clinical utility, treatment recommendation, deployment, or autonomous-decision claim is supported."
shock,null_response,gaussian_recurrent_ensemble,H8_categorical_CEM,support_constrained,3408,0.3395196470527989,1.2302029941258918,0.8906833470730929,3,64,8,4,False,True,True,"Exact finite known-value technical decision-benchmark stress test only. The mechanisms are synthetic and do not model patient treatment benefit. No raw EHR row, causal effect, clinical utility, treatment recommendation, deployment, or autonomous-decision claim is supported."
shock,null_response,gaussian_recurrent_ensemble,H8_categorical_CEM,support_and_uncertainty_penalized,3408,0.3395196470527989,1.2315621295185784,0.8920424824657794,3,64,8,4,False,True,True,"Exact finite known-value technical decision-benchmark stress test only. The mechanisms are synthetic and do not model patient treatment benefit. No raw EHR row, causal effect, clinical utility, treatment recommendation, deployment, or autonomous-decision claim is supported."
shock,null_response,grud_world_model,H1_exhaustive,support_constrained,3411,0.3395196470527989,1.5541254537372142,1.2146058066844154,1,25,0,0,False,True,True,"Exact finite known-value technical decision-benchmark stress test only. The mechanisms are synthetic and do not model patient treatment benefit. No raw EHR row, causal effect, clinical utility, treatment recommendation, deployment, or autonomous-decision claim is supported."
shock,null_response,grud_world_model,H1_exhaustive,support_and_uncertainty_penalized,3411,0.3395196470527989,1.5529353719162888,1.21341572486349,1,25,0,0,False,True,True,"Exact finite known-value technical decision-benchmark stress test only. The mechanisms are synthetic and do not model patient treatment benefit. No raw EHR row, causal effect, clinical utility, treatment recommendation, deployment, or autonomous-decision claim is supported."
shock,null_response,grud_world_model,H4_categorical_CEM,support_constrained,3411,0.3395196470527989,1.493127388695715,1.153607741642916,3,64,8,3,False,True,True,"Exact finite known-value technical decision-benchmark stress test only. The mechanisms are synthetic and do not model patient treatment benefit. No raw EHR row, causal effect, clinical utility, treatment recommendation, deployment, or autonomous-decision claim is supported."
shock,null_response,grud_world_model,H4_categorical_CEM,support_and_uncertainty_penalized,3411,0.3395196470527989,1.49098389052407,1.151464243471271,3,64,8,3,False,True,True,"Exact finite known-value technical decision-benchmark stress test only. The mechanisms are synthetic and do not model patient treatment benefit. No raw EHR row, causal effect, clinical utility, treatment recommendation, deployment, or autonomous-decision claim is supported."
shock,null_response,grud_world_model,H8_categorical_CEM,support_constrained,3411,0.3395196470527989,1.255810348725689,0.9162907016728902,3,64,8,4,False,True,True,"Exact finite known-value technical decision-benchmark stress test only. The mechanisms are synthetic and do not model patient treatment benefit. No raw EHR row, causal effect, clinical utility, treatment recommendation, deployment, or autonomous-decision claim is supported."
shock,null_response,grud_world_model,H8_categorical_CEM,support_and_uncertainty_penalized,3411,0.3395196470527989,1.2628792966078564,0.9233596495550574,3,64,8,4,False,True,True,"Exact finite known-value technical decision-benchmark stress test only. The mechanisms are synthetic and do not model patient treatment benefit. No raw EHR row, causal effect, clinical utility, treatment recommendation, deployment, or autonomous-decision claim is supported."
